otu	statistic	p.value	parameter	method	C	1RM1	M1	p.value.adj
Porphyromonadaceae (OTU 555)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 557)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Clostridia (OTU 560)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 570)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 578)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Clostridium (OTU 583)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 591)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 664)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 678)	4.5492806856440895	0.8716982018986904	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Comamonadaceae (OTU 684)	6.674701561065961	0.6709457706123294	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 687)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Firmicutes (OTU 690)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 733)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 738)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Gemmata (OTU 741)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 742)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Oscillibacter (OTU 752)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 755)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 767)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 769)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Ruminococcaceae (OTU 770)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 778)	7.4166666666657175	0.5938230990811705	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 781)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 785)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Ruminococcaceae (OTU 857)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Campylobacter (OTU 907)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 922)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 923)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Bacteroidales (OTU 958)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Ruminococcaceae (OTU 969)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Morganella (OTU 985)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Fusobacteriaceae (OTU 992)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Ruminococcaceae (OTU 1014)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 1048)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 1049)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1070)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lactobacillus (OTU 1121)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 1124)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1129)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Alloprevotella (OTU 1140)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1189)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1190)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 1241)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1272)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1284)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1305)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 1329)	7.4166666666657175	0.5938230990811705	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Bacteroidetes (OTU 1376)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1380)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Butyricimonas (OTU 1403)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1452)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1509)	7.4166666666657175	0.5938230990811705	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Fusobacterium (OTU 1660)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Erysipelotrichaceae (OTU 1757)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 1805)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1845)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 1963)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Firmicutes (OTU 2035)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 2097)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 2166)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 2173)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Pseudoflavonifractor (OTU 2497)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Clostridiales (OTU 2576)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Bacteroidales (OTU 2758)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Firmicutes (OTU 2842)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Coriobacteriaceae (OTU 2884)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Veillonellaceae (OTU 2931)	5.733333333333916	0.7662822203674371	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 2950)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 2976)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 3004)	7.4166666666657175	0.5938230990811705	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 3019)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 3471)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Clostridiales (OTU 4055)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4244)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4248)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4283)	7.4166666666657175	0.5938230990811705	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4299)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4328)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4423)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4638)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4741)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Succinivibrio (OTU 4785)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Porphyromonadaceae (OTU 4818)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Ruminococcaceae (OTU 5096)	3.5909090909096895	0.9362207507660689	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Pseudoflavonifractor (OTU 5840)	4.941176470588174	0.8394055968766998	9	Kruskal-Wallis rank sum test	0	0	0	0.9552496278141597
Lachnospiraceae (OTU 151)	3.2990331118675518	0.9512507367118885	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Lachnospiraceae (OTU 181)	3.2990331118675518	0.9512507367118885	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Lachnospiraceae (OTU 220)	3.3839293293078847	0.9471126415835336	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Porphyromonadaceae (OTU 246)	3.285721925133436	0.9518821162831903	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Clostridiales (OTU 377)	3.3839293293078847	0.9471126415835336	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Porphyromonadaceae (OTU 495)	3.2990331118675518	0.9512507367118885	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Porphyromonadaceae (OTU 508)	3.2990331118675518	0.9512507367118885	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Firmicutes (OTU 649)	3.2990331118675518	0.9512507367118885	9	Kruskal-Wallis rank sum test	0	0	0	0.9556896447483231
Acetatifactor (OTU 79)	2.615712787091068	0.977607895759351	9	Kruskal-Wallis rank sum test	0	0	0	0.9795592089245394
Ruminococcaceae (OTU 147)	2.503012113936913	0.9808023761510468	9	Kruskal-Wallis rank sum test	0	0	0	0.9808023761510468
Clostridium_sensu (OTU 53)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 100)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 177)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 197)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Actinobacillus (OTU 202)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 205)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Corynebacterium (OTU 213)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacillus (OTU 218)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 219)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 221)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 225)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Listeria (OTU 228)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Streptococcus (OTU 230)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Fusobacterium (OTU 231)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Pasteurellaceae (OTU 233)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerotruncus (OTU 234)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 239)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Pseudoflavonifractor (OTU 240)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 242)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 244)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 248)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 250)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 255)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 263)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 270)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 273)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 280)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonellaceae (OTU 286)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Alistipes (OTU 289)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Pseudomonas (OTU 298)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 301)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaeroplasma (OTU 302)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 306)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 307)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 317)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 322)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridia (OTU 323)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 324)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 326)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Streptococcus (OTU 327)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 335)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 336)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 337)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 338)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 340)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 341)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 342)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 343)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 345)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Butyrivibrio (OTU 346)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 347)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 348)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Fusobacterium (OTU 350)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 351)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 355)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 357)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Enterorhabdus (OTU 358)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 360)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 362)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 366)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 367)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonella (OTU 368)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Oscillibacter (OTU 371)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 372)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 379)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Atopostipes (OTU 380)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 381)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Parabacteroides (OTU 384)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 385)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 386)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 387)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 388)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 389)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 391)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 394)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Barnesiella (OTU 396)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 397)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 401)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 405)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 406)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 407)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Enterobacteriaceae (OTU 408)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 409)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 410)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 412)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 415)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 417)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 421)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 423)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Hungatella (OTU 427)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Romboutsia (OTU 428)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 429)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 430)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 432)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 433)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 434)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 435)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 437)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Flavonifractor (OTU 439)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 441)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Corynebacterium (OTU 444)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Streptococcus (OTU 447)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 448)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 449)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 450)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Streptococcus (OTU 451)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 452)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 453)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Mannheimia (OTU 454)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Geobacillus (OTU 455)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 457)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 458)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Barnesiella (OTU 459)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 460)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 461)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium_sensu (OTU 462)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcus (OTU 463)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 467)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 468)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Subdoligranulum (OTU 469)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Megasphaera (OTU 472)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 475)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 476)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 478)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Neisseriaceae (OTU 479)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Jeotgalicoccus (OTU 481)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 482)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 483)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcus (OTU 485)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 486)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 487)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 488)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 489)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 490)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 491)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 492)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Phyllobacteriaceae (OTU 493)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 494)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 496)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 497)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 499)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 500)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 503)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 504)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 506)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 507)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 509)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bifidobacterium (OTU 510)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Fusicatenibacter (OTU 511)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 512)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 513)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 515)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 518)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Burkholderiales (OTU 522)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
